山洪隐患点 2839
128.23	43.37	敦化市
130.37	42.87	珲春市
129.42	42.77	龙井市
129	42.53	和龙市
129.75	43.32	汪清县
128.9	43.12	安图县
126.62	45.77	道里区
126.68	45.77	南岗区
126.65	45.78	道外区
126.68	45.72	香坊区
126.62	45.62	平房区
126.55	45.8	松北区
126.58	45.9	呼兰区
129.55	46.32	依兰县
128.83	45.83	方正县
127.48	45.75	宾县
127.4	46.08	巴彦县
128.03	45.95	木兰县
128.75	45.97	通河县
128.33	45.45	延寿县
126.32	45.37	双城市
127.95	45.22	尚志市
127.15	44.92	五常市
123.95	47.32	龙沙区
123.95	47.35	建华区
123.98	47.35	铁锋区
123.8	47.15	昂昂溪区
123.62	47.2	富拉尔基区
123.18	47.33	龙江县
125.3	47.88	依安县
123.42	46.4	泰来县
123.5	47.92	甘南县
124.47	47.82	富裕县
125.87	48.03	克山县
126.25	48.03	克东县
126.08	47.6	拜泉县
124.87	48.48	讷河市
130.97	45.3	鸡冠区
130.93	45.2	恒山区
130.78	45.37	滴道区
130.68	45.08	梨树区
131	45.33	城子河区
130.52	45.2	麻山区
131.13	45.25	鸡东县
132.98	45.77	虎林市
131.87	45.55	密山市
130.28	47.33	向阳区
130.33	46.8	向阳区
130.25	47.32	工农区
130.28	47.3	南山区
130.22	47.27	兴安区
130.32	47.33	东山区
130.3	47.37	兴山区
130.83	47.58	萝北县
131.85	47.28	绥滨县
131.17	46.63	尖山区
131.13	46.57	岭东区
131.33	46.58	四方台区
131.4	46.57	宝山区
131.13	46.72	集贤县
131.8	46.78	友谊县
132.2	46.32	宝清县
134.02	46.8	饶河县
125.02	46.6	萨尔图区
125.1	46.53	龙凤区
124.85	46.65	让胡路区
124.88	46.4	红岗区
124.82	46.03	大同区
125.27	45.7	肇州县
125.08	45.52	肇源县
124.87	47.18	林甸县
124.45	46.87	杜尔伯特蒙古族自治县
129.28	47.13	南岔区
128.82	47.85	友好区
129.28	47.48	西林区
128.65	47.72	翠峦区
129.53	48.28	新青区
129.13	47.63	美溪区
129.43	47.42	金山屯区
129.25	48.12	五营区
128.78	47.72	乌马河区
129.57	48.45	汤旺河区
129.02	47.02	带岭区
129.42	48.6	乌伊岭区
129.38	48.23	红星区
129.02	47.97	上甘岭区
130.38	48.88	嘉荫县
128.02	46.98	铁力市
130.28	47.33	向阳区
130.33	46.8	向阳区
130.37	46.82	前进区
130.4	46.82	东风区
130.32	46.8	郊区
130.57	46.23	桦南县
130.72	47.02	桦川县
129.9	46.73	汤原县
134.28	48.37	抚远县
132.52	47.65	同江市
132.03	47.25	富锦市
130.83	45.8	新兴区
130.97	45.77	桃山区
131.07	45.77	茄子河区
130.57	45.75	勃利县
129.62	44.58	东安区
129.63	44.6	阳明区
129.58	44.58	爱民区
129.62	44.57	西安区
131.12	44.07	东宁县
130.27	45.3	林口县
131.15	44.42	绥芬河市
129.38	44.57	海林市
129.47	44.35	宁安市
130.52	44.92	穆棱市
127.48	50.25	爱辉区
128.47	49.58	逊克县
127.32	49.42	孙吴县
126.52	48.23	北安市
126.2	48.52	五大连池市
126.98	46.63	北林区
126.48	46.83	望奎县
126.28	46.27	兰西县
126.1	46.68	青冈县
127.52	46.88	庆安县
125.9	47.18	明水县
127.1	47.25	绥棱县
125.33	46.4	安达市
125.98	46.07	肇东市
126.97	47.47	海伦市
126.65	51.73	呼玛县
124.7	52.32	塔河县
122.53	52.97	漠河县
121.48	31.23	黄浦区
121.47	31.22	卢湾区
121.43	31.18	徐汇区
121.42	31.22	长宁区
121.45	31.23	静安区
121.4	31.25	普陀区
121.45	31.25	闸北区
121.5	31.27	虹口区
121.52	31.27	杨浦区
121.38	31.12	闵行区
121.48	31.4	宝山区
121.27	31.38	嘉定区
121.53	31.22	浦东新区
121.33	30.75	金山区
121.22	31.03	松江区
121.12	31.15	青浦区
121.75	31.05	南汇区
121.47	30.92	奉贤区
121.4	31.62	崇明县
118.8	32.05	玄武区
118.78	32.03	白下区
118.8	32.02	秦淮区
118.75	32.03	建邺区
117.18	34.28	鼓楼区
118.77	32.07	鼓楼区
118.73	32.08	下关区
118.62	32.05	浦口区
118.88	32.12	栖霞区
118.77	32	雨花台区
118.85	31.95	江宁区
118.83	32.35	六合区
119.02	31.65	溧水县
118.88	31.33	高淳县
120.3	31.58	崇安区
120.3	31.57	南长区
120.28	31.58	北塘区
120.35	31.6	锡山区
120.28	31.68	惠山区
120.27	31.57	滨湖区
120.27	31.9	江阴市
119.82	31.35	宜兴市
117.18	34.28	鼓楼区
118.77	32.07	鼓楼区
117.22	34.25	云龙区
117.13	34.3	九里区
117.45	34.45	贾汪区
117.18	34.25	泉山区
116.6	34.7	丰县
116.93	34.73	沛县
117.17	34.18	铜山县
117.95	33.9	睢宁县
118.35	34.38	新沂市
117.95	34.32	邳州市
119.93	31.75	天宁区
119.93	31.78	钟楼区
120.05	31.73	戚墅堰区
119.97	31.83	新北区
119.93	31.72	武进区
119.48	31.42	溧阳市
119.57	31.75	金坛市
120.63	31.3	沧浪区
120.63	31.32	平江区
120.6	31.32	金阊区
120.57	31.3	虎丘区
120.63	31.27	吴中区
120.63	31.37	相城区
120.75	31.65	常熟市
120.55	31.87	张家港市
120.98	31.38	昆山市
120.63	31.17	吴江市
121.1	31.45	太仓市
120.85	32	崇川区
120.8	32.03	港闸区
120.45	32.55	海安县
121.18	32.32	如东县
121.65	31.82	启东市
120.57	32.4	如皋市
121.07	32.08	通州市
121.17	31.9	海门市
119.37	34.75	连云区
119.17	34.6	新浦区
119.12	34.57	海州区
119.12	34.83	赣榆县
118.77	34.53	东海县
119.25	34.3	灌云县
119.35	34.08	灌南县
119.02	33.6	清河区
119.13	33.5	楚州区
119.03	33.63	淮阴区
119.03	33.58	清浦区
119.27	33.78	涟水县
118.83	33.3	洪泽县
118.48	33	盱眙县
119.02	33.02	金湖县
120.13	33.4	亭湖区
120.15	33.33	盐都区
119.57	34.2	响水县
119.83	33.98	滨海县
119.8	33.78	阜宁县
120.25	33.78	射阳县
119.8	33.47	建湖县
120.3	32.85	东台市
120.47	33.2	大丰市
119.43	32.38	广陵区
119.4	32.38	邗江区
119.4	32.42	维扬区
119.3	33.23	宝应县
119.18	32.27	仪征市
119.43	32.78	高邮市
119.55	32.43	江都市
119.47	32.2	京口区
119.4	32.2	润州区
119.45	32.13	丹徒区
119.57	32	丹阳市
119.82	32.23	扬中市
119.17	31.95	句容市
119.85	32.92	兴化市
120.27	32.02	靖江市
120.02	32.17	泰兴市
120.15	32.52	姜堰市
118.25	33.97	宿城区
118.32	33.95	宿豫区
118.77	34.13	沭阳县
118.68	33.72	泗阳县
118.22	33.47	泗洪县
120.17	30.25	上城区
120.17	30.28	下城区
120.2	30.27	江干区
120.13	30.32	拱墅区
120.13	30.27	西湖区
120.2	30.2	滨江区
120.27	30.17	萧山区
120.3	30.42	余杭区
119.67	29.8	桐庐县
119.03	29.6	淳安县
119.28	29.48	建德市
119.95	30.05	富阳市
119.72	30.23	临安市
121.55	29.87	海曙区
121.57	29.87	江东区
121.55	29.88	江北区
121.85	29.93	北仑区
121.72	29.95	镇海区
121.53	29.83	鄞州区
121.87	29.48	象山县
121.43	29.28	宁海县
121.15	30.03	余姚市
121.23	30.17	慈溪市
121.4	29.65	奉化市
120.65	28.02	鹿城区
120.82	27.93	龙湾区
121.15	27.83	洞头县
120.68	28.15	永嘉县
120.57	27.67	平阳县
120.4	27.5	苍南县
120.08	27.78	文成县
119.72	27.57	泰顺县
120.63	27.78	瑞安市
120.95	28.13	乐清市
120.7	30.77	秀洲区
120.92	30.85	嘉善县
120.95	30.53	海盐县
120.68	30.53	海宁市
121.02	30.7	平湖市
120.57	30.63	桐乡市
120.12	30.87	吴兴区
120.43	30.88	南浔区
119.97	30.53	德清县
119.9	31.02	长兴县
119.68	30.63	安吉县
120.57	30	越城区
120.47	30.08	绍兴县
120.9	29.5	新昌县
120.23	29.72	诸暨市
120.87	30.03	上虞市
120.82	29.58	嵊州市
119.65	29.08	婺城区
119.7	29.08	金东区
119.82	28.9	武义县
119.88	29.45	浦江县
120.43	29.05	磐安县
119.45	29.22	兰溪市
120.07	29.3	义乌市
120.23	29.28	东阳市
120.03	28.9	永康市
118.87	28.93	柯城区
118.93	28.98	衢江区
118.52	28.9	常山县
118.42	29.13	开化县
119.17	29.03	龙游县
118.62	28.75	江山市
122.1	30.02	定海区
122.3	29.95	普陀区
122.2	30.25	岱山县
122.45	30.73	嵊泗县
121.43	28.68	椒江区
121.27	28.65	黄岩区
121.38	28.58	路桥区
121.23	28.13	玉环县
121.38	29.12	三门县
121.03	29.13	天台县
120.73	28.87	仙居县
121.37	28.37	温岭市
121.12	28.85	临海市
119.92	28.45	莲都区
120.28	28.15	青田县
120.07	28.65	缙云县
119.27	28.6	遂昌县
119.48	28.45	松阳县
119.57	28.12	云和县
119.05	27.62	庆元县
119.63	27.98	景宁畲族自治县
119.13	28.08	龙泉市
117.3	31.87	瑶海区
117.25	31.88	庐阳区
117.27	31.85	蜀山区
117.3	31.8	包河区
117.17	32.48	长丰县
117.47	31.88	肥东县
117.17	31.72	肥西县
118.37	31.35	镜湖区
118.38	31.37	鸠江区
118.57	31.15	芜湖县
118.2	31.08	繁昌县
118.33	30.92	南陵县
117.38	32.95	龙子湖区
117.35	32.95	蚌山区
117.33	32.93	禹会区
117.35	32.97	淮上区
117.18	32.97	怀远县
117.88	33.15	五河县
117.32	33.32	固镇县
117.05	32.63	大通区
117	32.67	田家庵区
116.85	32.6	谢家集区
116.83	32.63	八公山区
116.82	32.78	潘集区
116.72	32.7	凤台县
118.48	31.73	金家庄区
118.5	31.72	花山区
118.48	31.68	雨山区
118.48	31.55	当涂县
116.82	34	杜集区
116.8	33.95	相山区
116.8	33.9	烈山区
116.77	33.92	濉溪县
117.82	30.93	铜官山区
117.85	30.95	狮子山区
117.78	30.92	郊区
117.78	30.95	铜陵县
117.05	30.5	迎江区
117.03	30.52	大观区
117.78	30.92	郊区
116.83	30.72	怀宁县
117.2	30.7	枞阳县
116.57	30.63	潜山县
116.27	30.43	太湖县
116.12	30.15	宿松县
116.68	30.13	望江县
116.35	30.85	岳西县
116.95	31.05	桐城市
118.33	29.72	屯溪区
118.13	30.3	黄山区
118.33	29.82	徽州区
118.43	29.87	歙县
118.18	29.78	休宁县
117.93	29.93	黟县
117.72	29.87	祁门县
118.3	32.3	琅琊区
118.3	32.32	南谯区
118.43	32.45	来安县
118.27	32.1	全椒县
117.67	32.53	定远县
117.57	32.87	凤阳县
119	32.7	天长市
117.98	32.78	明光市
115.8	32.88	颍州区
115.85	32.92	颍东区
115.8	32.93	颍泉区
115.25	33.07	临泉县
115.62	33.17	太和县
115.58	32.63	阜南县
116.27	32.63	颍上县
116.97	33.63	埇桥区
116.35	34.42	砀山县
116.93	34.18	萧县
117.55	33.55	灵璧县
117.88	33.48	泗县
117.85	31.6	居巢区
117.28	31.25	庐江县
117.92	31.3	无为县
118.1	31.72	含山县
118.37	31.72	和县
116.5	31.77	金安区
116.48	31.77	裕安区
116.78	32.58	寿县
116.27	32.33	霍邱县
116.93	31.47	舒城县
115.92	31.72	金寨县
116.33	31.4	霍山县
115.77	33.88	谯城区
116.22	33.52	涡阳县
116.57	33.27	蒙城县
116.2	33.15	利辛县
117.48	30.65	贵池区
117.02	30.1	东至县
117.48	30.22	石台县
117.85	30.65	青阳县
118.75	30.95	宣州区
119.17	31.13	郎溪县
119.42	30.9	广德县
118.4	30.7	泾县
118.6	30.07	绩溪县
118.53	30.28	旌德县
118.98	30.63	宁国市
119.3	26.08	鼓楼区
119.3	26.07	台江区
119.32	26.05	仓山区
119.45	26	马尾区
119.32	26.08	晋安区
119.13	26.15	闽侯县
119.53	26.2	连江县
